id,A change op,B change op,C change op,D change op,Target graph layers,State graph layers,Schedule stages,Schedule duration,Schedule trans. red. duration,Check NOT UNSTABLE result,Check NOT UNSTABLE duration,Check global STABLE result,Check global STABLE duration,Check deps STABLE result,Check deps STABLE duration,Check Static #Estables,Check Static duration,
10156,CREATE_DELETE,UPDATE,NOOP,CREATE_DELETE,[A -> B -> C|D],[A -> B -> C|D],[1; 1; 1; 1; 1],0,0,TRUE,0.024,TRUE,0.024,0,0.032,0,0,
10411,CREATE_DELETE,UPDATE,NOOP,CREATE_DELETE,[A -> B -> C -> D],[A -> B -> C -> D],[1; 1; 1; 1; 1],0,0,TRUE,0.024,TRUE,0.026,0,0.038,0,0,
1231,CREATE_DELETE,UPDATE,NOOP,CREATE_DELETE,[B -> A|C -> D],[B -> A|C -> D],[1; 2; 1; 1],0,0,TRUE,0.046,TRUE,0.042,0,0.081,0,0,
1486,CREATE_DELETE,UPDATE,NOOP,CREATE_DELETE,[A|B -> C|D],[A|B -> C|D],[2; 3],0,0,TRUE,0.499,TRUE,0.492,0,0.743,0,0,
1741,CREATE_DELETE,UPDATE,NOOP,CREATE_DELETE,[A -> B|C -> D],[A -> B|C -> D],[2; 2; 1],0.004,0,TRUE,0.135,TRUE,0.138,0,0.282,0,0,
1996,CREATE_DELETE,UPDATE,NOOP,CREATE_DELETE,[A|B -> C -> D],[A|B -> C -> D],[3; 1; 1],0,0,TRUE,0.574,TRUE,0.565,0,1.469,0,0,
211,CREATE_DELETE,UPDATE,NOOP,CREATE_DELETE,[A|B|C -> D],[A|B|C -> D],[1; 2; 1; 1],0,0,TRUE,0.035,TRUE,0.039,0,0.056,0,0,
2251,CREATE_DELETE,UPDATE,NOOP,CREATE_DELETE,[A|B -> C|D],[A|B -> C|D],[2; 3],0,0,TRUE,0.729,TRUE,0.706,0,1.323,0,0,
2506,CREATE_DELETE,UPDATE,NOOP,CREATE_DELETE,[A|B -> C -> D],[A|B -> C -> D],[2; 2; 1],0,0,TRUE,0.18,TRUE,0.185,0,0.445,0,0,
2761,CREATE_DELETE,UPDATE,NOOP,CREATE_DELETE,[A|B -> C|D],[A|B -> C|D],[1; 2; 1; 1],0,0,TRUE,0.041,TRUE,0.041,0,0.063,0,0,
3016,CREATE_DELETE,UPDATE,NOOP,CREATE_DELETE,[A -> B|C -> D],[A -> B|C -> D],[1; 2; 1; 1],0,0,TRUE,0.048,TRUE,0.048,0,0.082,0,0,
3271,CREATE_DELETE,UPDATE,NOOP,CREATE_DELETE,[A|B -> C|D],[A|B -> C|D],[2; 1; 1; 1],0,0,TRUE,0.055,TRUE,0.059,0,0.093,0,0,
3526,CREATE_DELETE,UPDATE,NOOP,CREATE_DELETE,[A|B -> C -> D],[A|B -> C -> D],[2; 1; 1; 1],0.004,0,TRUE,0.077,TRUE,0.077,0,0.154,0,0,
3781,CREATE_DELETE,UPDATE,NOOP,CREATE_DELETE,[A|B -> C|D],[A|B -> C|D],[1; 2; 1; 1],0,0,TRUE,0.05,TRUE,0.05,0,0.088,0,0,
4036,CREATE_DELETE,UPDATE,NOOP,CREATE_DELETE,[A|B -> C -> D],[A|B -> C -> D],[1; 2; 1; 1],0,0,TRUE,0.062,TRUE,0.059,0,0.117,0,0,
4291,CREATE_DELETE,UPDATE,NOOP,CREATE_DELETE,[A|C -> B|D],[A|C -> B|D],[2; 2; 1],0,0,TRUE,0.12,TRUE,0.115,0,0.154,0,0,
4546,CREATE_DELETE,UPDATE,NOOP,CREATE_DELETE,[A -> B|C -> D],[A -> B|C -> D],[1; 1; 1; 1; 1],0,0,TRUE,0.022,TRUE,0.02,0,0.027,0,0,
466,CREATE_DELETE,UPDATE,NOOP,CREATE_DELETE,[A|B -> C|D],[A|B -> C|D],[2; 1; 1; 1],0,0,TRUE,0.047,TRUE,0.047,0,0.061,0,0,
4801,CREATE_DELETE,UPDATE,NOOP,CREATE_DELETE,[A -> B -> C -> D],[A -> B -> C -> D],[2; 1; 1; 1],0,0,TRUE,0.06,TRUE,0.061,0,0.141,0,0,
5056,CREATE_DELETE,UPDATE,NOOP,CREATE_DELETE,[A -> B -> C|D],[A -> B -> C|D],[1; 1; 1; 1; 1],0.004,0,TRUE,0.023,TRUE,0.024,0,0.03,0,0,
5311,CREATE_DELETE,UPDATE,NOOP,CREATE_DELETE,[A -> B -> C -> D],[A -> B -> C -> D],[1; 1; 1; 1; 1],0.004,0,TRUE,0.024,TRUE,0.023,0,0.034,0,0,
5566,CREATE_DELETE,UPDATE,NOOP,CREATE_DELETE,[A|C -> B|D],[A|C -> B|D],[2; 1; 1; 1],0.004,0,TRUE,0.03,TRUE,0.03,0,0.041,0,0,
5821,CREATE_DELETE,UPDATE,NOOP,CREATE_DELETE,[A -> B|C -> D],[A -> B|C -> D],[1; 1; 1; 1; 1],0,0,TRUE,0.022,TRUE,0.022,0,0.029,0,0,
6076,CREATE_DELETE,UPDATE,NOOP,CREATE_DELETE,[A -> B -> C|D],[A -> B -> C|D],[2; 1; 1; 1],0,0,TRUE,0.033,TRUE,0.032,0,0.052,0,0,
6331,CREATE_DELETE,UPDATE,NOOP,CREATE_DELETE,[A -> B -> C -> D],[A -> B -> C -> D],[2; 1; 1; 1],0,0,TRUE,0.039,TRUE,0.04,0,0.071,0,0,
6586,CREATE_DELETE,UPDATE,NOOP,CREATE_DELETE,[A -> B -> C|D],[A -> B -> C|D],[1; 1; 1; 1; 1],0.004,0,TRUE,0.024,TRUE,0.023,0,0.034,0,0,
6841,CREATE_DELETE,UPDATE,NOOP,CREATE_DELETE,[A -> B -> C -> D],[A -> B -> C -> D],[1; 1; 1; 1; 1],0,0,TRUE,0.024,TRUE,0.024,0,0.036,0,0,
7096,CREATE_DELETE,UPDATE,NOOP,CREATE_DELETE,[A -> C -> B|D],[A -> C -> B|D],[2; 1; 1; 1],0.004,0,TRUE,0.057,TRUE,0.059,0,0.094,0,0,
721,CREATE_DELETE,UPDATE,NOOP,CREATE_DELETE,[B -> A|C -> D],[B -> A|C -> D],[2; 1; 1; 1],0,0,TRUE,0.058,TRUE,0.06,0,0.107,0,0,
7351,CREATE_DELETE,UPDATE,NOOP,CREATE_DELETE,[A -> B -> C|D],[A -> B -> C|D],[1; 1; 1; 1; 1],0.004,0,TRUE,0.026,TRUE,0.025,0,0.027,0,0,
7606,CREATE_DELETE,UPDATE,NOOP,CREATE_DELETE,[A -> B|C -> D],[A -> B|C -> D],[1; 1; 1; 1; 1],0,0,TRUE,0.024,TRUE,0.023,0,0.031,0,0,
7861,CREATE_DELETE,UPDATE,NOOP,CREATE_DELETE,[A -> B -> C -> D],[A -> B -> C -> D],[2; 1; 1; 1],0,0,TRUE,0.072,TRUE,0.071,0,0.16,0,0,
8116,CREATE_DELETE,UPDATE,NOOP,CREATE_DELETE,[A -> B -> C|D],[A -> B -> C|D],[1; 1; 1; 1; 1],0.004,0,TRUE,0.019,TRUE,0.023,0,0.028,0,0,
8371,CREATE_DELETE,UPDATE,NOOP,CREATE_DELETE,[A -> B -> C -> D],[A -> B -> C -> D],[1; 1; 1; 1; 1],0,0,TRUE,0.025,TRUE,0.022,0,0.037,0,0,
8626,CREATE_DELETE,UPDATE,NOOP,CREATE_DELETE,[A -> B|C|D],[A -> B|C|D],[2; 1; 1; 1],0,0,TRUE,0.031,TRUE,0.031,0,0.043,0,0,
8881,CREATE_DELETE,UPDATE,NOOP,CREATE_DELETE,[A -> C -> B|D],[A -> C -> B|D],[2; 1; 1; 1],0.004,0,TRUE,0.035,TRUE,0.034,0,0.054,0,0,
9136,CREATE_DELETE,UPDATE,NOOP,CREATE_DELETE,[A -> B -> C|D],[A -> B -> C|D],[1; 1; 1; 1; 1],0,0,TRUE,0.023,TRUE,0.023,0,0.029,0,0,
9391,CREATE_DELETE,UPDATE,NOOP,CREATE_DELETE,[A -> B|C -> D],[A -> B|C -> D],[1; 1; 1; 1; 1],0,0.004,TRUE,0.024,TRUE,0.023,0,0.034,0,0,
9646,CREATE_DELETE,UPDATE,NOOP,CREATE_DELETE,[A -> B -> C|D],[A -> B -> C|D],[2; 1; 1; 1],0,0,TRUE,0.035,TRUE,0.035,0,0.056,0,0,
976,CREATE_DELETE,UPDATE,NOOP,CREATE_DELETE,[A|B -> C|D],[A|B -> C|D],[1; 2; 1; 1],0,0,TRUE,0.04,TRUE,0.04,0,0.055,0,0,
9901,CREATE_DELETE,UPDATE,NOOP,CREATE_DELETE,[A -> B -> C -> D],[A -> B -> C -> D],[2; 1; 1; 1],0.004,0,TRUE,0.041,TRUE,0.041,0,0.084,0,0,
10155,CREATE_DELETE,UPDATE,NOOP,DELETE_CREATE,[A -> B -> C|D],[A -> B -> C|D],[1; 1; 1; 1; 1],0,0,TRUE,0.024,TRUE,0.025,0,0.03,0,0,
10410,CREATE_DELETE,UPDATE,NOOP,DELETE_CREATE,[A -> B -> C -> D],[A -> B -> C -> D],[1; 1; 1; 1; 1],0,0,TRUE,0.026,TRUE,0.025,0,0.039,0,0,
1230,CREATE_DELETE,UPDATE,NOOP,DELETE_CREATE,[B -> A|C -> D],[B -> A|C -> D],[1; 2; 1; 1],0.004,0,TRUE,0.049,TRUE,0.049,0,0.081,0,0,
1485,CREATE_DELETE,UPDATE,NOOP,DELETE_CREATE,[A|B -> C|D],[A|B -> C|D],[2; 2; 1],0.004,0,TRUE,0.108,FALSE,0.021,1,0.093,1,0,
1740,CREATE_DELETE,UPDATE,NOOP,DELETE_CREATE,[A -> B|C -> D],[A -> B|C -> D],[2; 2; 1],0,0,TRUE,0.138,TRUE,0.138,0,0.285,0,0,
1995,CREATE_DELETE,UPDATE,NOOP,DELETE_CREATE,[A|B -> C -> D],[A|B -> C -> D],[3; 1; 1],0,0,TRUE,0.571,TRUE,0.57,0,1.438,0,0,
210,CREATE_DELETE,UPDATE,NOOP,DELETE_CREATE,[A|B|C -> D],[A|B|C -> D],[1; 2; 1; 1],0.004,0,TRUE,0.039,TRUE,0.037,0,0.059,0,0,
2250,CREATE_DELETE,UPDATE,NOOP,DELETE_CREATE,[A|B -> C|D],[A|B -> C|D],[2; 2; 1],0,0,TRUE,0.15,FALSE,0.023,1,0.196,1,0,
2505,CREATE_DELETE,UPDATE,NOOP,DELETE_CREATE,[A|B -> C -> D],[A|B -> C -> D],[2; 2; 1],0,0,TRUE,0.188,TRUE,0.188,0,0.471,0,0,
2760,CREATE_DELETE,UPDATE,NOOP,DELETE_CREATE,[A|B -> C|D],[A|B -> C|D],[1; 2; 1; 1],0,0,TRUE,0.04,TRUE,0.042,0,0.061,0,0,
3015,CREATE_DELETE,UPDATE,NOOP,DELETE_CREATE,[A -> B|C -> D],[A -> B|C -> D],[1; 2; 1; 1],0,0,TRUE,0.047,TRUE,0.045,0,0.072,0,0,
3270,CREATE_DELETE,UPDATE,NOOP,DELETE_CREATE,[A|B -> C|D],[A|B -> C|D],[2; 1; 1; 1],0,0,TRUE,0.061,TRUE,0.062,0,0.09,0,0,
3525,CREATE_DELETE,UPDATE,NOOP,DELETE_CREATE,[A|B -> C -> D],[A|B -> C -> D],[2; 1; 1; 1],0.004,0,TRUE,0.066,TRUE,0.077,0,0.158,0,0,
3780,CREATE_DELETE,UPDATE,NOOP,DELETE_CREATE,[A|B -> C|D],[A|B -> C|D],[1; 2; 1; 1],0.004,0,TRUE,0.05,TRUE,0.05,0,0.089,0,0,
4035,CREATE_DELETE,UPDATE,NOOP,DELETE_CREATE,[A|B -> C -> D],[A|B -> C -> D],[1; 2; 1; 1],0,0.004,TRUE,0.058,TRUE,0.058,0,0.116,0,0,
4290,CREATE_DELETE,UPDATE,NOOP,DELETE_CREATE,[A|C -> B|D],[A|C -> B|D],[2; 2; 1],0,0,TRUE,0.095,FALSE,0.017,1,0.093,1,0,
4545,CREATE_DELETE,UPDATE,NOOP,DELETE_CREATE,[A -> B|C -> D],[A -> B|C -> D],[1; 1; 1; 1; 1],0,0,TRUE,0.023,TRUE,0.022,0,0.026,0,0,
465,CREATE_DELETE,UPDATE,NOOP,DELETE_CREATE,[A|B -> C|D],[A|B -> C|D],[2; 1; 1; 1],0,0,TRUE,0.046,TRUE,0.047,0,0.06,0,0,
4800,CREATE_DELETE,UPDATE,NOOP,DELETE_CREATE,[A -> B -> C -> D],[A -> B -> C -> D],[2; 1; 1; 1],0,0,TRUE,0.063,TRUE,0.062,0,0.142,0,0,
5055,CREATE_DELETE,UPDATE,NOOP,DELETE_CREATE,[A -> B -> C|D],[A -> B -> C|D],[1; 1; 1; 1; 1],0,0,TRUE,0.023,TRUE,0.022,0,0.031,0,0,
5310,CREATE_DELETE,UPDATE,NOOP,DELETE_CREATE,[A -> B -> C -> D],[A -> B -> C -> D],[1; 1; 1; 1; 1],0,0,TRUE,0.024,TRUE,0.025,0,0.034,0,0,
5565,CREATE_DELETE,UPDATE,NOOP,DELETE_CREATE,[A|C -> B|D],[A|C -> B|D],[2; 1; 1; 1],0.004,0,TRUE,0.029,TRUE,0.03,0,0.041,0,0,
5820,CREATE_DELETE,UPDATE,NOOP,DELETE_CREATE,[A -> B|C -> D],[A -> B|C -> D],[1; 1; 1; 1; 1],0,0,TRUE,0.023,TRUE,0.024,0,0.029,0,0,
6075,CREATE_DELETE,UPDATE,NOOP,DELETE_CREATE,[A -> B -> C|D],[A -> B -> C|D],[2; 1; 1; 1],0,0,TRUE,0.033,TRUE,0.032,0,0.05,0,0,
6330,CREATE_DELETE,UPDATE,NOOP,DELETE_CREATE,[A -> B -> C -> D],[A -> B -> C -> D],[2; 1; 1; 1],0,0,TRUE,0.038,TRUE,0.037,0,0.071,0,0,
6585,CREATE_DELETE,UPDATE,NOOP,DELETE_CREATE,[A -> B -> C|D],[A -> B -> C|D],[1; 1; 1; 1; 1],0,0,TRUE,0.024,TRUE,0.024,0,0.031,0,0,
6840,CREATE_DELETE,UPDATE,NOOP,DELETE_CREATE,[A -> B -> C -> D],[A -> B -> C -> D],[1; 1; 1; 1; 1],0,0,TRUE,0.025,TRUE,0.024,0,0.034,0,0,
7095,CREATE_DELETE,UPDATE,NOOP,DELETE_CREATE,[A -> C -> B|D],[A -> C -> B|D],[2; 1; 1; 1],0,0,TRUE,0.059,TRUE,0.058,0,0.105,0,0,
720,CREATE_DELETE,UPDATE,NOOP,DELETE_CREATE,[B -> A|C -> D],[B -> A|C -> D],[2; 1; 1; 1],0,0,TRUE,0.06,TRUE,0.053,0,0.109,0,0,
7350,CREATE_DELETE,UPDATE,NOOP,DELETE_CREATE,[A -> B -> C|D],[A -> B -> C|D],[1; 1; 1; 1; 1],0.004,0,TRUE,0.023,TRUE,0.028,0,0.029,0,0,
7605,CREATE_DELETE,UPDATE,NOOP,DELETE_CREATE,[A -> B|C -> D],[A -> B|C -> D],[1; 1; 1; 1; 1],0,0,TRUE,0.025,TRUE,0.023,0,0.031,0,0,
7860,CREATE_DELETE,UPDATE,NOOP,DELETE_CREATE,[A -> B -> C -> D],[A -> B -> C -> D],[2; 1; 1; 1],0,0,TRUE,0.069,TRUE,0.071,0,0.162,0,0,
8115,CREATE_DELETE,UPDATE,NOOP,DELETE_CREATE,[A -> B -> C|D],[A -> B -> C|D],[1; 1; 1; 1; 1],0,0,TRUE,0.023,TRUE,0.024,0,0.031,0,0,
8370,CREATE_DELETE,UPDATE,NOOP,DELETE_CREATE,[A -> B -> C -> D],[A -> B -> C -> D],[1; 1; 1; 1; 1],0.004,0,TRUE,0.024,TRUE,0.025,0,0.034,0,0,
8625,CREATE_DELETE,UPDATE,NOOP,DELETE_CREATE,[A -> B|C|D],[A -> B|C|D],[2; 1; 1; 1],0.004,0,TRUE,0.032,TRUE,0.031,0,0.043,0,0,
8880,CREATE_DELETE,UPDATE,NOOP,DELETE_CREATE,[A -> C -> B|D],[A -> C -> B|D],[2; 1; 1; 1],0.004,0,TRUE,0.037,TRUE,0.034,0,0.054,0,0,
9135,CREATE_DELETE,UPDATE,NOOP,DELETE_CREATE,[A -> B -> C|D],[A -> B -> C|D],[1; 1; 1; 1; 1],0,0,TRUE,0.023,TRUE,0.023,0,0.031,0,0,
9390,CREATE_DELETE,UPDATE,NOOP,DELETE_CREATE,[A -> B|C -> D],[A -> B|C -> D],[1; 1; 1; 1; 1],0,0,TRUE,0.024,TRUE,0.022,0,0.033,0,0,
9645,CREATE_DELETE,UPDATE,NOOP,DELETE_CREATE,[A -> B -> C|D],[A -> B -> C|D],[2; 1; 1; 1],0,0,TRUE,0.036,TRUE,0.034,0,0.055,0,0,
975,CREATE_DELETE,UPDATE,NOOP,DELETE_CREATE,[A|B -> C|D],[A|B -> C|D],[1; 2; 1; 1],0,0,TRUE,0.037,TRUE,0.041,0,0.064,0,0,
9900,CREATE_DELETE,UPDATE,NOOP,DELETE_CREATE,[A -> B -> C -> D],[A -> B -> C -> D],[2; 1; 1; 1],0,0,TRUE,0.042,TRUE,0.036,0,0.08,0,0,
10153,CREATE_DELETE,UPDATE,NOOP,NOOP,[A -> B -> C|D],[A -> B -> C|D],[1; 1; 1],0.004,0,TRUE,0.021,TRUE,0.022,0,0.031,0,0,
10408,CREATE_DELETE,UPDATE,NOOP,NOOP,[A -> B -> C -> D],[A -> B -> C -> D],[1; 1; 1],0.004,0,TRUE,0.025,TRUE,0.023,0,0.031,0,0,
1228,CREATE_DELETE,UPDATE,NOOP,NOOP,[B -> A|C -> D],[B -> A|C -> D],[2; 1],0,0,TRUE,0.027,TRUE,0.031,0,0.053,0,0,
1483,CREATE_DELETE,UPDATE,NOOP,NOOP,[A|B -> C|D],[A|B -> C|D],[2; 1],0,0,TRUE,0.027,TRUE,0.025,0,0.029,0,0,
1738,CREATE_DELETE,UPDATE,NOOP,NOOP,[A -> B|C -> D],[A -> B|C -> D],[2; 1],0.004,0,TRUE,0.029,TRUE,0.031,0,0.041,0,0,
1993,CREATE_DELETE,UPDATE,NOOP,NOOP,[A|B -> C -> D],[A|B -> C -> D],[2; 1],0,0,TRUE,0.032,TRUE,0.029,0,0.053,0,0,
208,CREATE_DELETE,UPDATE,NOOP,NOOP,[A|B|C -> D],[A|B|C -> D],[2; 1],0,0,TRUE,0.029,TRUE,0.029,0,0.04,0,0,
2248,CREATE_DELETE,UPDATE,NOOP,NOOP,[A|B -> C|D],[A|B -> C|D],[2; 1],0,0,TRUE,0.029,TRUE,0.03,0,0.041,0,0,
2503,CREATE_DELETE,UPDATE,NOOP,NOOP,[A|B -> C -> D],[A|B -> C -> D],[2; 1],0,0,TRUE,0.034,TRUE,0.035,0,0.061,0,0,
2758,CREATE_DELETE,UPDATE,NOOP,NOOP,[A|B -> C|D],[A|B -> C|D],[2; 1],0.004,0,TRUE,0.031,TRUE,0.03,0,0.039,0,0,
3013,CREATE_DELETE,UPDATE,NOOP,NOOP,[A -> B|C -> D],[A -> B|C -> D],[2; 1],0,0,TRUE,0.035,TRUE,0.033,0,0.056,0,0,
3268,CREATE_DELETE,UPDATE,NOOP,NOOP,[A|B -> C|D],[A|B -> C|D],[2; 1],0,0,TRUE,0.03,TRUE,0.03,0,0.04,0,0,
3523,CREATE_DELETE,UPDATE,NOOP,NOOP,[A|B -> C -> D],[A|B -> C -> D],[2; 1],0.004,0,TRUE,0.036,TRUE,0.036,0,0.062,0,0,
3778,CREATE_DELETE,UPDATE,NOOP,NOOP,[A|B -> C|D],[A|B -> C|D],[2; 1],0,0,TRUE,0.031,TRUE,0.035,0,0.054,0,0,
4033,CREATE_DELETE,UPDATE,NOOP,NOOP,[A|B -> C -> D],[A|B -> C -> D],[2; 1],0,0,TRUE,0.041,TRUE,0.04,0,0.07,0,0,
4288,CREATE_DELETE,UPDATE,NOOP,NOOP,[A|C -> B|D],[A|C -> B|D],[1; 1; 1],0,0,TRUE,0.021,TRUE,0.013,0,0.02,0,0,
4543,CREATE_DELETE,UPDATE,NOOP,NOOP,[A -> B|C -> D],[A -> B|C -> D],[1; 1; 1],0,0,TRUE,0.02,TRUE,0.02,0,0.025,0,0,
463,CREATE_DELETE,UPDATE,NOOP,NOOP,[A|B -> C|D],[A|B -> C|D],[2; 1],0,0,TRUE,0.027,TRUE,0.028,0,0.028,0,0,
4798,CREATE_DELETE,UPDATE,NOOP,NOOP,[A -> B -> C -> D],[A -> B -> C -> D],[1; 1; 1],0,0,TRUE,0.021,TRUE,0.022,0,0.027,0,0,
5053,CREATE_DELETE,UPDATE,NOOP,NOOP,[A -> B -> C|D],[A -> B -> C|D],[1; 1; 1],0.004,0,TRUE,0.021,TRUE,0.022,0,0.028,0,0,
5308,CREATE_DELETE,UPDATE,NOOP,NOOP,[A -> B -> C -> D],[A -> B -> C -> D],[1; 1; 1],0,0,TRUE,0.022,TRUE,0.023,0,0.029,0,0,
5563,CREATE_DELETE,UPDATE,NOOP,NOOP,[A|C -> B|D],[A|C -> B|D],[1; 1; 1],0,0,TRUE,0.019,TRUE,0.021,0,0.024,0,0,
5818,CREATE_DELETE,UPDATE,NOOP,NOOP,[A -> B|C -> D],[A -> B|C -> D],[1; 1; 1],0,0,TRUE,0.022,TRUE,0.021,0,0.024,0,0,
6073,CREATE_DELETE,UPDATE,NOOP,NOOP,[A -> B -> C|D],[A -> B -> C|D],[1; 1; 1],0,0,TRUE,0.021,TRUE,0.021,0,0.026,0,0,
6328,CREATE_DELETE,UPDATE,NOOP,NOOP,[A -> B -> C -> D],[A -> B -> C -> D],[1; 1; 1],0,0,TRUE,0.022,TRUE,0.022,0,0.028,0,0,
6583,CREATE_DELETE,UPDATE,NOOP,NOOP,[A -> B -> C|D],[A -> B -> C|D],[1; 1; 1],0,0,TRUE,0.022,TRUE,0.022,0,0.027,0,0,
6838,CREATE_DELETE,UPDATE,NOOP,NOOP,[A -> B -> C -> D],[A -> B -> C -> D],[1; 1; 1],0,0,TRUE,0.023,TRUE,0.014,0,0.032,0,0,
7093,CREATE_DELETE,UPDATE,NOOP,NOOP,[A -> C -> B|D],[A -> C -> B|D],[1; 1; 1],0,0,TRUE,0.021,TRUE,0.022,0,0.024,0,0,
718,CREATE_DELETE,UPDATE,NOOP,NOOP,[B -> A|C -> D],[B -> A|C -> D],[2; 1],0.004,0,TRUE,0.025,TRUE,0.03,0,0.044,0,0,
7348,CREATE_DELETE,UPDATE,NOOP,NOOP,[A -> B -> C|D],[A -> B -> C|D],[1; 1; 1],0.004,0,TRUE,0.022,TRUE,0.021,0,0.025,0,0,
7603,CREATE_DELETE,UPDATE,NOOP,NOOP,[A -> B|C -> D],[A -> B|C -> D],[1; 1; 1],0,0,TRUE,0.022,TRUE,0.021,0,0.03,0,0,
7858,CREATE_DELETE,UPDATE,NOOP,NOOP,[A -> B -> C -> D],[A -> B -> C -> D],[1; 1; 1],0,0,TRUE,0.023,TRUE,0.022,0,0.029,0,0,
8113,CREATE_DELETE,UPDATE,NOOP,NOOP,[A -> B -> C|D],[A -> B -> C|D],[1; 1; 1],0,0,TRUE,0.024,TRUE,0.02,0,0.028,0,0,
8368,CREATE_DELETE,UPDATE,NOOP,NOOP,[A -> B -> C -> D],[A -> B -> C -> D],[1; 1; 1],0,0,TRUE,0.023,TRUE,0.02,0,0.031,0,0,
8623,CREATE_DELETE,UPDATE,NOOP,NOOP,[A -> B|C|D],[A -> B|C|D],[1; 1; 1],0,0,TRUE,0.021,TRUE,0.022,0,0.023,0,0,
8878,CREATE_DELETE,UPDATE,NOOP,NOOP,[A -> C -> B|D],[A -> C -> B|D],[1; 1; 1],0,0,TRUE,0.022,TRUE,0.022,0,0.025,0,0,
9133,CREATE_DELETE,UPDATE,NOOP,NOOP,[A -> B -> C|D],[A -> B -> C|D],[1; 1; 1],0,0,TRUE,0.021,TRUE,0.016,0,0.025,0,0,
9388,CREATE_DELETE,UPDATE,NOOP,NOOP,[A -> B|C -> D],[A -> B|C -> D],[1; 1; 1],0,0,TRUE,0.021,TRUE,0.023,0,0.027,0,0,
9643,CREATE_DELETE,UPDATE,NOOP,NOOP,[A -> B -> C|D],[A -> B -> C|D],[1; 1; 1],0,0,TRUE,0.022,TRUE,0.022,0,0.026,0,0,
973,CREATE_DELETE,UPDATE,NOOP,NOOP,[A|B -> C|D],[A|B -> C|D],[2; 1],0.004,0,TRUE,0.029,TRUE,0.032,0,0.038,0,0,
9898,CREATE_DELETE,UPDATE,NOOP,NOOP,[A -> B -> C -> D],[A -> B -> C -> D],[1; 1; 1],0,0,TRUE,0.022,TRUE,0.022,0,0.029,0,0,
10154,CREATE_DELETE,UPDATE,NOOP,UPDATE,[A -> B -> C|D],[A -> B -> C|D],[1; 1; 1; 1],0,0,TRUE,0.024,TRUE,0.02,0,0.03,0,0,
10409,CREATE_DELETE,UPDATE,NOOP,UPDATE,[A -> B -> C -> D],[A -> B -> C -> D],[1; 1; 1; 1],0.004,0,TRUE,0.022,TRUE,0.024,0,0.035,0,0,
1229,CREATE_DELETE,UPDATE,NOOP,UPDATE,[B -> A|C -> D],[B -> A|C -> D],[1; 2; 1],0,0,TRUE,0.034,TRUE,0.034,0,0.052,0,0,
1484,CREATE_DELETE,UPDATE,NOOP,UPDATE,[A|B -> C|D],[A|B -> C|D],[2; 2],0,0,TRUE,0.049,TRUE,0.047,0,0.062,0,0,
1739,CREATE_DELETE,UPDATE,NOOP,UPDATE,[A -> B|C -> D],[A -> B|C -> D],[2; 2],0,0,TRUE,0.067,TRUE,0.066,0,0.122,0,0,
1994,CREATE_DELETE,UPDATE,NOOP,UPDATE,[A|B -> C -> D],[A|B -> C -> D],[3; 1],0,0,TRUE,0.296,TRUE,0.295,0,0.682,0,0,
209,CREATE_DELETE,UPDATE,NOOP,UPDATE,[A|B|C -> D],[A|B|C -> D],[1; 2; 1],0.004,0,TRUE,0.029,TRUE,0.031,0,0.037,0,0,
2249,CREATE_DELETE,UPDATE,NOOP,UPDATE,[A|B -> C|D],[A|B -> C|D],[2; 2],0,0,TRUE,0.056,TRUE,0.066,0,0.098,0,0,
2504,CREATE_DELETE,UPDATE,NOOP,UPDATE,[A|B -> C -> D],[A|B -> C -> D],[2; 2],0,0,TRUE,0.088,TRUE,0.093,0,0.195,0,0,
2759,CREATE_DELETE,UPDATE,NOOP,UPDATE,[A|B -> C|D],[A|B -> C|D],[1; 2; 1],0,0,TRUE,0.033,TRUE,0.031,0,0.042,0,0,
3014,CREATE_DELETE,UPDATE,NOOP,UPDATE,[A -> B|C -> D],[A -> B|C -> D],[1; 2; 1],0,0,TRUE,0.039,TRUE,0.035,0,0.057,0,0,
3269,CREATE_DELETE,UPDATE,NOOP,UPDATE,[A|B -> C|D],[A|B -> C|D],[2; 1; 1],0.004,0,TRUE,0.042,TRUE,0.046,0,0.063,0,0,
3524,CREATE_DELETE,UPDATE,NOOP,UPDATE,[A|B -> C -> D],[A|B -> C -> D],[2; 1; 1],0,0,TRUE,0.052,TRUE,0.053,0,0.091,0,0,
3779,CREATE_DELETE,UPDATE,NOOP,UPDATE,[A|B -> C|D],[A|B -> C|D],[1; 2; 1],0,0,TRUE,0.035,TRUE,0.035,0,0.056,0,0,
4034,CREATE_DELETE,UPDATE,NOOP,UPDATE,[A|B -> C -> D],[A|B -> C -> D],[1; 2; 1],0.004,0,TRUE,0.042,TRUE,0.039,0,0.071,0,0,
4289,CREATE_DELETE,UPDATE,NOOP,UPDATE,[A|C -> B|D],[A|C -> B|D],[2; 1; 1],0,0,TRUE,0.033,TRUE,0.029,0,0.034,0,0,
4544,CREATE_DELETE,UPDATE,NOOP,UPDATE,[A -> B|C -> D],[A -> B|C -> D],[1; 1; 1; 1],0,0,TRUE,0.018,TRUE,0.022,0,0.026,0,0,
464,CREATE_DELETE,UPDATE,NOOP,UPDATE,[A|B -> C|D],[A|B -> C|D],[2; 1; 1],0,0,TRUE,0.033,TRUE,0.034,0,0.04,0,0,
