Topology,Number of resources,Principal op,Principal op percentage,Top changes percentage,Mid op,Top op,Bot op,Target graph layers,State graph layers,Schedule stages,Schedule duration,Schedule trans. red. duration,Check NOT UNSTABLE result,Check NOT UNSTABLE duration,Check global STABLE result,Check global STABLE duration,Check deps STABLE result,Check deps STABLE duration,Check Static #Estables,Check Static duration,,,,,,,
butterfly,25,NOOP,0.4,0.8,DELETE_CREATE,,,[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[9; 1; 8; 5; 1; 4],1.016,,,,FALSE,13.019,,,60,0.001,,,,,,,
butterfly,25,NOOP,0.4,0.2,NOOP,,,[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[13; 6; 1],0.996,,,,,,,,0,0.001,,,,,,,
butterfly,25,NOOP,0.4,0.5,NOOP,,,[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[15; 6; 1],1,,,,,,,,0,0,,,,,,,
butterfly,25,NOOP,0.4,0.8,NOOP,,,[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[16; 2; 7],1.012,,,,,,,,0,0,,,,,,,
butterfly,25,NOOP,0.4,0.2,UPDATE,,,[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[8; 1; 1; 1; 12],0.976,,,,FALSE,9.308,,,7,0,,,,,,,
butterfly,25,NOOP,0.4,0.5,UPDATE,,,[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[11; 1; 9; 2; 8],0.968,,,,,,,,0,0,,,,,,,
butterfly,25,NOOP,0.4,0.8,UPDATE,,,[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[13; 1; 4; 1; 10],0.968,,,,,,,,0,0,,,,,,,
butterfly,25,NOOP,0.7,0.2,CREATE_DELETE,,,[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[8; 1; 9; 2; 1; 2],0.992,,,,,,,,0,0,,,,,,,
butterfly,25,NOOP,0.7,0.5,CREATE_DELETE,,,[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[7; 1; 6; 1; 1; 4],1.004,,,,,,,,0,0.001,,,,,,,
butterfly,25,NOOP,0.7,0.8,CREATE_DELETE,,,[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[10; 1; 3; 1; 1; 6],0.976,,,,,,,,0,0.001,,,,,,,
butterfly,25,NOOP,0.7,0.2,DELETE_CREATE,,,[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[4; 1; 9; 3; 1],0.996,,,,,,,,0,0.001,,,,,,,
butterfly,25,NOOP,0.7,0.5,DELETE_CREATE,,,[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[7; 1; 7; 3; 1; 4],0.992,,,,,,,,0,0.001,,,,,,,
butterfly,25,NOOP,0.7,0.8,DELETE_CREATE,,,[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[6; 1; 2; 1; 1; 5],0.992,,,,,,,,0,0,,,,,,,
butterfly,25,NOOP,0.7,0.2,NOOP,,,[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[10; 6; 2],0.956,,,,,,,,0,0,,,,,,,
butterfly,25,NOOP,0.7,0.5,NOOP,,,[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[8; 3; 4],1,,,,,,,,0,0,,,,,,,
butterfly,25,NOOP,0.7,0.8,NOOP,,,[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[8; 4],0.968,,,,,,,,0,0,,,,,,,
butterfly,25,NOOP,0.7,0.2,UPDATE,,,[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[6; 1; 8; 3; 2],0.996,,,,,,,,0,0,,,,,,,
butterfly,25,NOOP,0.7,0.5,UPDATE,,,[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[6; 1; 4; 1; 3],1,,,,,,,,0,0.001,,,,,,,
butterfly,25,NOOP,0.7,0.8,UPDATE,,,[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[5; 1; 2; 1; 2],1,,,,,,,,0,0,,,,,,,
butterfly,25,DELETE_CREATE,0.4,0.2,CREATE_DELETE,,,[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[10; 1; 12; 2; 1; 2],0.952,,,,,,,,0,0,,,,,,,
butterfly,25,DELETE_CREATE,0.4,0.5,CREATE_DELETE,,,[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[15; 1; 9; 6],1.004,,,,,,,,0,0,,,,,,,
butterfly,25,DELETE_CREATE,0.4,0.8,CREATE_DELETE,,,[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[13; 1; 4; 1; 1; 8],1.004,,,,,,,,0,0.001,,,,,,,
butterfly,25,DELETE_CREATE,0.4,0.2,DELETE_CREATE,,,[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[11; 1; 12; 3; 1; 4],0.992,,,,,,,,0,0,,,,,,,
butterfly,25,DELETE_CREATE,0.4,0.5,DELETE_CREATE,,,[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[18; 1; 10; 2; 1; 9],0.988,,,,,,,,0,0,,,,,,,
butterfly,25,DELETE_CREATE,0.4,0.8,DELETE_CREATE,,,[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[15; 1; 5; 2; 1; 9],1.02,,,,,,,,0,0.001,,,,,,,
butterfly,25,DELETE_CREATE,0.4,0.2,NOOP,,,[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[15; 9; 2],0.956,,,,,,,,0,0,,,,,,,
butterfly,25,DELETE_CREATE,0.4,0.5,NOOP,,,[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[23; 8; 11],0.968,,,,,,,,0,0,,,,,,,
butterfly,25,DELETE_CREATE,0.4,0.8,NOOP,,,[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[16; 3; 9],0.98,,,,,,,,0,0,,,,,,,
butterfly,25,DELETE_CREATE,0.4,0.2,UPDATE,,,[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[10; 1; 12; 2; 3],1,,,,,,,,0,0,,,,,,,
butterfly,25,DELETE_CREATE,0.4,0.5,UPDATE,,,[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[12; 1; 10; 4; 6],1.044,,,,,,,,0,0.001,,,,,,,
butterfly,25,DELETE_CREATE,0.4,0.8,UPDATE,,,[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[14; 1; 5; 1; 7],1.024,,,,,,,,0,0,,,,,,,
butterfly,25,DELETE_CREATE,0.7,0.2,CREATE_DELETE,,,[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[14; 1; 13; 3],0.968,,,,,,,,0,0,,,,,,,
butterfly,25,DELETE_CREATE,0.7,0.5,CREATE_DELETE,,,[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[19; 1; 11; 2; 1; 10],1.004,,,,,,,,0,0.001,,,,,,,
butterfly,25,DELETE_CREATE,0.7,0.8,CREATE_DELETE,,,[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[17; 1; 6; 10],0.996,,,,,,,,0,0,,,,,,,
butterfly,25,DELETE_CREATE,0.7,0.2,DELETE_CREATE,,,[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[14; 1; 12; 1; 1; 4],0.964,,,,,,,,0,0,,,,,,,
butterfly,25,DELETE_CREATE,0.7,0.5,DELETE_CREATE,,,[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[15; 1; 10; 8; 1; 12],1.04,,,,,,,,0,0,,,,,,,
butterfly,25,DELETE_CREATE,0.7,0.8,DELETE_CREATE,,,[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[15; 1; 5; 1; 1; 10],0.968,,,,,,,,0,0,,,,,,,
butterfly,25,DELETE_CREATE,0.7,0.2,NOOP,,,[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[16; 10; 4],0.98,,,,,,,,0,0,,,,,,,
butterfly,25,DELETE_CREATE,0.7,0.5,NOOP,,,[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[22; 10; 9],0.992,,,,,,,,0,0,,,,,,,
butterfly,25,DELETE_CREATE,0.7,0.8,NOOP,,,[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[8; 14; 9],0.964,,,,FALSE,14.301,,,81,0.001,,,,,,,
butterfly,25,DELETE_CREATE,0.7,0.2,UPDATE,,,[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[15; 1; 12; 1; 4],1.024,,,,,,,,0,0,,,,,,,
butterfly,25,DELETE_CREATE,0.7,0.5,UPDATE,,,[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[11; 11; 10; 1; 11],1.02,,,,FALSE,10.986,,,30,0.001,,,,,,,
butterfly,25,DELETE_CREATE,0.7,0.8,UPDATE,,,[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[14; 1; 4; 1; 9],0.976,,,,,,,,0,0,,,,,,,
butterfly,25,CREATE_DELETE,0.4,0.2,CREATE_DELETE,,,[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[7; 1; 12; 4; 1; 2],0.92,,,,,,,,0,0,,,,,,,
butterfly,25,CREATE_DELETE,0.4,0.5,CREATE_DELETE,,,[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[12; 1; 9; 3; 1; 8],0.952,,,,,,,,0,0,,,,,,,
butterfly,25,CREATE_DELETE,0.4,0.8,CREATE_DELETE,,,[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[15; 1; 5; 9],0.972,,,,,,,,0,0,,,,,,,
butterfly,25,CREATE_DELETE,0.4,0.2,DELETE_CREATE,,,[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[6; 1; 12; 7; 1; 3],0.984,,,,,,,,0,0.001,,,,,,,
butterfly,25,CREATE_DELETE,0.4,0.5,DELETE_CREATE,,,[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[8; 1; 9; 5; 1; 7],0.968,,,,,,,,0,0.001,,,,,,,
butterfly,25,CREATE_DELETE,0.4,0.8,DELETE_CREATE,,,[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[13; 1; 4; 2; 1; 6],0.976,,,,,,,,0,0.001,,,,,,,
butterfly,25,CREATE_DELETE,0.4,0.2,NOOP,,,[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[15; 10; 2],0.972,,,,,,,,0,0,,,,,,,
butterfly,25,CREATE_DELETE,0.4,0.5,NOOP,,,[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[20; 9; 8],0.96,,,,,,,,0,0,,,,,,,
butterfly,25,CREATE_DELETE,0.4,0.8,NOOP,,,[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[17; 5; 9],0.96,,,,,,,,0,0,,,,,,,
butterfly,25,CREATE_DELETE,0.4,0.2,UPDATE,,,[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[10; 1; 12; 4; 1],0.936,,,,,,,,0,0,,,,,,,
butterfly,25,CREATE_DELETE,0.4,0.5,UPDATE,,,[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[14; 1; 11; 4; 7],0.968,,,,,,,,0,0,,,,,,,
butterfly,25,CREATE_DELETE,0.4,0.8,UPDATE,,,[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[14; 1; 4; 1; 9],0.992,,,,,,,,0,0,,,,,,,
butterfly,25,CREATE_DELETE,0.7,0.2,CREATE_DELETE,,,[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[6; 1; 12; 9; 1; 4],1.028,,,,,,,,0,0.001,,,,,,,
butterfly,25,CREATE_DELETE,0.7,0.5,CREATE_DELETE,,,[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[10; 1; 9; 7; 1; 7],1,,,,,,,,0,0.001,,,,,,,
butterfly,25,CREATE_DELETE,0.7,0.8,CREATE_DELETE,,,[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[13; 1; 4; 3; 1; 10],0.984,,,,,,,,0,0.001,,,,,,,
butterfly,25,CREATE_DELETE,0.7,0.2,DELETE_CREATE,,,[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[7; 1; 12; 8; 1; 4],0.992,,,,,,,,0,0.001,,,,,,,
butterfly,25,CREATE_DELETE,0.7,0.5,DELETE_CREATE,,,[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[12; 1; 11; 10; 1; 9],1.016,,,,,,,,0,0.001,,,,,,,
butterfly,25,CREATE_DELETE,0.7,0.8,DELETE_CREATE,,,[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[12; 1; 4; 2; 1; 10],1.02,,,,,,,,0,0.001,,,,,,,
butterfly,25,CREATE_DELETE,0.7,0.2,NOOP,,,[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[15; 12; 2],1.004,,,,,,,,0,0,,,,,,,
butterfly,25,CREATE_DELETE,0.7,0.5,NOOP,,,[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[21; 9; 9],1.024,,,,,,,,0,0,,,,,,,
butterfly,25,CREATE_DELETE,0.7,0.8,NOOP,,,[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[17; 5; 10],1.004,,,,,,,,0,0,,,,,,,
butterfly,25,CREATE_DELETE,0.7,0.2,UPDATE,,,[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[7; 1; 12; 8; 4],0.996,,,,,,,,0,0.001,,,,,,,
butterfly,25,CREATE_DELETE,0.7,0.5,UPDATE,,,[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[13; 1; 12; 10; 11],1.036,,,,,,,,0,0.001,,,,,,,
butterfly,25,CREATE_DELETE,0.7,0.8,UPDATE,,,[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[0|1|0|1|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|5|6|7|8|9],[12; 1; 5; 5; 11],0.968,,,,,,,,0,0.001,,,,,,,
butterfly,30,UPDATE,0.4,0.2,CREATE_DELETE,,,[0|1|0|1|2|3|4|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|2|3|4|5|6|7|8|9],[0|1|0|1|2|3|4|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|2|3|4|5|6|7|8|9],[7; 1; 15; 6; 1; 4],3.96,,,,,,,,0,0.001,,,,,,,
butterfly,30,UPDATE,0.4,0.5,CREATE_DELETE,,,[0|1|0|1|2|3|4|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|2|3|4|5|6|7|8|9],[0|1|0|1|2|3|4|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|2|3|4|5|6|7|8|9],[13; 1; 13; 5; 1; 5],3.984,,,,,,,,0,0.001,,,,,,,
butterfly,30,UPDATE,0.4,0.8,CREATE_DELETE,,,[0|1|0|1|2|3|4|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|2|3|4|5|6|7|8|9],[0|1|0|1|2|3|4|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|2|3|4|5|6|7|8|9],[16; 1; 5; 2; 1; 7],3.98,,,,,,,,0,0.002,,,,,,,
butterfly,30,UPDATE,0.4,0.2,DELETE_CREATE,,,[0|1|0|1|2|3|4|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|2|3|4|5|6|7|8|9],[0|1|0|1|2|3|4|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|2|3|4|5|6|7|8|9],[8; 1; 15; 4; 1; 3],4,,,,,,,,0,0.001,,,,,,,
butterfly,30,UPDATE,0.4,0.5,DELETE_CREATE,,,[0|1|0|1|2|3|4|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|2|3|4|5|6|7|8|9],[0|1|0|1|2|3|4|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|2|3|4|5|6|7|8|9],[12; 1; 11; 6; 1; 5],3.96,,,,,,,,0,0.001,,,,,,,
butterfly,30,UPDATE,0.4,0.8,DELETE_CREATE,,,[0|1|0|1|2|3|4|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|2|3|4|5|6|7|8|9],[0|1|0|1|2|3|4|2|3|4|5|6|7|8|9 -> 0 -> 0|1|0|1|2|3|4|2|3|4|5|6|7|8|9],[16; 1; 5; 2; 1; 5],4.02,,,,,,,,0,0.001,,,,,,,
